flow_id,source_ip,destination_ip,source_port,destination_port,protocol,tls_version,ja3_fingerprint,flow_duration_ms,packet_count,avg_packet_size,packet_size_std,inter_arrival_time_ms,burstiness_score,bytes_sent,bytes_received,upload_download_ratio,dns_over_https,vpn_usage,tor_usage,failed_connection_attempts,packet_entropy,session_start_hour,weekend_access,label
717,192.168.49.254,121.96.141.26,34158,443,QUIC,TLS1.3,ja3_5,207.03,43,485.72,175.37,32.01,0.377,11601,19482,0.595,0,0,0,0,4.344,19,1,Allowed
718,172.23.97.157,215.72.101.204,1954,443,VPN,TLS1.2,ja3_19,259.69,146,519.16,139.62,26.4,0.524,58969,74694,0.789,1,0,0,0,4.474,23,0,Allowed
719,192.168.49.154,144.234.48.53,53966,853,QUIC,TLS1.2,ja3_16,793.92,580,1024.46,118.87,13.09,0.665,471232,546227,0.863,1,1,1,7,6.926,5,0,Restricted
720,172.18.221.104,168.3.169.135,64419,853,VPN,TLS1.2,ja3_16,263.48,86,411.27,164.96,15.44,0.387,25546,40156,0.636,0,0,0,2,3.862,13,1,Allowed
721,192.168.10.97,133.35.64.106,48603,853,HTTPS,TLS1.3,ja3_2,239.52,132,511.85,132.62,34.81,0.377,38132,75555,0.505,1,0,0,0,4.996,20,1,Allowed
722,192.168.169.111,77.114.245.150,4466,853,DoH,TLS1.3,ja3_16,557.7,341,814.72,128.55,14.25,0.766,192050,238733,0.804,1,0,1,5,6.821,9,1,Restricted
723,172.28.148.111,35.33.85.26,25914,9050,DoH,TLS1.3,ja3_5,603.53,435,801.67,81.59,11.44,0.896,274632,485957,0.565,1,0,1,3,7.335,16,1,Restricted
724,172.26.54.93,53.229.246.54,26059,1194,VPN,TLS1.2,ja3_4,251.97,170,600.18,124.89,31.67,0.218,74542,135804,0.549,1,0,0,1,3.96,17,1,Allowed
725,192.168.48.244,192.12.178.60,41032,1194,QUIC,TLS1.3,ja3_9,1330.55,532,1219.52,93.14,5.68,0.726,266303,746536,0.357,1,1,1,11,8.08,3,1,Suspicious
726,192.168.230.186,25.36.233.241,31243,853,Tor,TLS1.2,ja3_17,504.9,576,964.41,121.99,12.62,0.681,313481,341463,0.918,1,1,1,7,6.95,10,0,Restricted
727,192.168.242.3,155.243.102.133,45116,443,TLS,TLS1.2,ja3_14,274.51,177,616.48,69.04,21.24,0.411,57748,138707,0.416,0,0,0,2,4.517,3,0,Allowed
728,192.168.174.8,193.228.139.65,15403,1194,QUIC,TLS1.2,ja3_2,538.5,393,1000.88,80.31,6.89,0.741,200316,301937,0.663,1,1,1,7,6.68,0,0,Restricted
729,192.168.110.182,111.19.45.49,63315,80,Tor,TLS1.2,ja3_4,283.32,219,620.47,89.55,24.42,0.325,95473,109507,0.872,0,0,0,1,3.925,2,0,Allowed
730,192.168.37.204,218.248.8.44,59744,443,Tor,TLS1.2,ja3_9,342.89,167,544.52,34.2,25.17,0.285,64463,88986,0.724,0,0,0,0,4.806,9,1,Allowed
731,192.168.44.189,157.23.220.110,42887,9050,QUIC,TLS1.3,ja3_11,764.16,560,818.23,58.93,20.82,0.699,225454,423781,0.532,1,0,1,5,7.39,8,0,Restricted
732,192.168.115.155,213.132.236.85,51952,443,DoH,TLS1.3,ja3_11,496.08,420,848.32,145.1,14.48,0.839,267135,456340,0.585,1,1,1,6,7.044,1,1,Restricted
733,192.168.179.88,183.140.195.169,12684,9050,TLS,TLS1.3,ja3_7,733.34,1006,990.31,116.02,10.63,0.862,410925,1291302,0.318,1,1,1,11,8.479,19,1,Suspicious
734,172.19.83.138,79.47.31.83,8130,853,VPN,TLS1.3,ja3_7,522.4,62,627.87,83.67,28.74,0.168,17480,36855,0.474,1,0,0,0,3.683,19,0,Allowed
735,192.168.48.121,15.112.17.182,7793,443,TLS,TLS1.2,ja3_19,588.08,1193,1194.72,186.54,7.55,0.904,609556,1232834,0.494,1,1,1,8,7.525,23,1,Suspicious
736,10.128.154.108,140.170.48.22,59777,9050,HTTPS,TLS1.2,ja3_2,412.48,216,944.01,114.81,5.06,0.725,144991,242860,0.597,1,0,1,4,7.693,21,1,Restricted
737,10.141.158.147,140.245.208.26,60309,9050,VPN,TLS1.2,ja3_17,286.27,45,539.88,158.45,30.73,0.103,11024,20799,0.53,1,0,0,1,4.646,22,1,Allowed
738,192.168.151.6,125.39.9.254,56339,443,VPN,TLS1.2,ja3_1,347.89,128,536.0,144.49,29.78,0.261,28744,85137,0.338,1,0,0,2,4.357,12,1,Allowed
739,172.29.234.135,37.109.124.75,22876,1194,DoH,TLS1.2,ja3_3,239.13,221,448.65,133.14,27.63,0.436,78279,112109,0.698,1,0,0,0,4.182,11,1,Allowed
740,172.29.191.28,133.238.124.107,50861,1194,Tor,TLS1.2,ja3_6,153.31,156,422.79,129.12,21.01,0.228,44299,91542,0.484,1,0,0,1,4.605,17,0,Allowed
741,172.31.249.164,200.118.95.125,20610,9050,TLS,TLS1.3,ja3_16,834.18,792,1094.13,137.65,7.66,0.826,543199,908944,0.598,1,1,0,13,7.548,2,1,Suspicious
742,10.190.213.74,3.192.226.144,3363,853,TLS,TLS1.2,ja3_16,655.38,337,1046.31,138.66,11.5,0.66,264507,328769,0.805,1,0,1,7,6.688,12,0,Restricted
743,172.31.195.205,199.47.56.118,33771,80,DoH,TLS1.2,ja3_2,622.03,288,854.65,139.18,11.62,0.879,122243,280048,0.437,1,1,1,5,7.175,10,0,Restricted
744,172.22.63.167,13.35.56.149,27599,443,HTTPS,TLS1.3,ja3_18,234.85,210,556.97,172.53,24.6,0.325,78501,123706,0.635,0,0,0,2,3.898,4,0,Allowed
745,192.168.155.115,214.88.199.64,49223,853,DoH,TLS1.2,ja3_16,1175.94,681,889.42,162.45,1.76,0.869,360119,508032,0.709,1,1,0,11,7.862,19,0,Suspicious
746,172.17.208.247,213.134.46.91,1965,853,Tor,TLS1.2,ja3_10,246.34,51,439.33,79.36,30.41,0.363,10300,17763,0.58,0,0,0,0,3.751,3,1,Allowed
747,192.168.255.254,201.92.250.138,54619,443,TLS,TLS1.3,ja3_20,565.19,417,903.4,132.72,14.94,0.79,207616,321471,0.646,1,0,1,3,6.869,19,0,Restricted
748,10.105.40.230,206.34.129.118,28956,1194,Tor,TLS1.3,ja3_11,282.32,129,455.44,87.89,30.98,0.244,29495,41221,0.716,0,0,0,1,4.262,3,0,Allowed
749,192.168.234.221,203.191.251.49,51108,443,VPN,TLS1.2,ja3_11,323.05,87,537.8,137.34,22.92,0.274,28195,49140,0.574,0,0,0,0,4.028,2,0,Allowed
750,172.24.201.39,190.56.159.39,12037,1194,VPN,TLS1.2,ja3_15,260.1,54,459.14,96.55,18.79,0.349,13387,25811,0.519,1,0,0,1,4.393,7,0,Allowed
751,172.23.83.157,200.25.126.16,51988,853,TLS,TLS1.3,ja3_3,322.41,132,479.12,51.59,23.0,0.356,28106,60347,0.466,1,0,0,2,5.449,0,0,Allowed
752,172.20.48.24,121.98.36.157,47340,80,QUIC,TLS1.3,ja3_16,398.18,76,579.16,77.64,23.68,0.4,29363,27839,1.055,0,0,0,1,4.634,22,0,Allowed
753,192.168.206.5,198.7.19.11,35305,9050,DoH,TLS1.2,ja3_6,198.5,193,653.32,182.53,22.09,0.35,55650,93878,0.593,1,0,0,1,4.642,19,0,Allowed
754,192.168.196.23,134.185.230.86,41135,443,Tor,TLS1.3,ja3_12,503.21,503,861.95,169.86,8.73,0.699,314880,281891,1.117,1,1,1,5,6.409,13,0,Restricted
755,192.168.11.228,177.248.96.247,8724,80,TLS,TLS1.3,ja3_18,608.22,464,897.74,117.38,17.43,0.599,170810,490843,0.348,1,0,1,3,7.18,16,0,Restricted
756,172.31.174.123,192.204.142.224,19139,443,HTTPS,TLS1.2,ja3_5,346.31,138,593.12,136.1,28.38,0.356,64044,94834,0.675,0,0,0,0,4.351,21,1,Allowed
757,172.16.227.132,203.2.0.113,44942,443,TLS,TLS1.3,ja3_10,257.69,58,703.75,102.78,7.68,0.26,28707,50405,0.57,0,0,0,0,4.028,6,1,Allowed
758,172.21.239.142,175.196.224.226,3862,443,Tor,TLS1.2,ja3_18,173.65,94,553.91,91.37,25.07,0.376,22465,38399,0.585,1,0,0,2,4.384,5,0,Allowed
759,10.123.90.89,191.139.22.241,34768,443,TLS,TLS1.2,ja3_15,633.22,555,846.92,124.26,7.79,0.879,357912,323763,1.105,1,1,1,7,7.148,18,1,Restricted
760,10.132.48.247,40.115.219.139,16101,443,QUIC,TLS1.2,ja3_4,355.69,242,527.8,117.93,17.47,0.315,68224,138760,0.492,1,0,0,0,3.682,7,1,Allowed
761,172.24.216.92,104.124.246.254,59440,853,TLS,TLS1.3,ja3_19,928.58,1179,921.59,160.46,8.8,0.892,796825,954452,0.835,1,1,1,8,7.764,15,0,Suspicious
762,10.155.184.227,135.162.47.243,15190,80,DoH,TLS1.2,ja3_13,1162.43,747,1088.96,151.57,10.93,0.817,470935,1002088,0.47,1,1,0,10,8.309,11,0,Suspicious
763,172.17.156.253,204.84.57.179,42444,1194,QUIC,TLS1.2,ja3_11,364.88,197,479.6,200.17,26.62,0.283,48894,77651,0.63,0,0,0,1,3.611,4,0,Allowed
764,172.21.173.223,158.92.81.160,19413,853,TLS,TLS1.3,ja3_15,876.72,291,775.51,144.15,12.0,0.572,120351,242833,0.496,1,0,1,5,6.537,13,0,Restricted
765,10.149.14.100,70.67.141.129,59115,1194,VPN,TLS1.2,ja3_20,426.4,420,920.44,155.62,8.84,0.792,287368,527870,0.544,1,0,1,5,7.275,5,0,Restricted
766,172.17.11.199,84.228.40.63,57529,853,VPN,TLS1.3,ja3_15,321.39,76,611.4,128.87,24.99,0.387,23075,46827,0.493,1,0,0,2,5.383,8,0,Allowed
767,192.168.63.92,145.108.48.118,17265,1194,DoH,TLS1.2,ja3_19,609.89,562,808.62,144.95,3.48,0.591,320057,327150,0.978,1,0,1,6,6.943,4,0,Restricted
768,10.123.1.185,157.118.157.201,3649,9050,Tor,TLS1.2,ja3_14,298.33,67,424.55,58.97,27.74,0.269,14185,27309,0.519,0,0,0,2,3.819,16,1,Allowed
769,192.168.11.247,165.110.112.104,30675,9050,HTTPS,TLS1.2,ja3_18,305.02,228,552.75,97.15,24.3,0.174,80036,101963,0.785,0,0,0,0,3.904,0,1,Allowed
770,10.101.92.37,101.157.235.135,24512,1194,HTTPS,TLS1.2,ja3_1,1017.31,455,978.68,117.0,5.17,0.872,309741,337653,0.917,1,1,0,7,8.197,15,1,Suspicious
771,172.30.191.93,171.49.114.0,57248,80,Tor,TLS1.2,ja3_15,474.47,92,517.34,137.98,27.84,0.368,27353,48364,0.566,1,0,0,0,4.757,14,0,Allowed
772,192.168.28.130,222.140.69.137,13144,1194,Tor,TLS1.3,ja3_1,1069.51,677,992.0,161.18,5.23,0.75,443270,754139,0.588,1,1,1,12,7.693,20,0,Suspicious
773,172.21.40.228,131.201.85.88,35818,443,QUIC,TLS1.3,ja3_9,302.44,245,561.5,88.6,24.49,0.313,106436,92052,1.156,1,0,0,0,4.355,22,0,Allowed
774,10.147.8.87,89.252.236.251,41686,1194,Tor,TLS1.2,ja3_17,668.84,294,908.95,157.48,12.27,0.603,136890,368187,0.372,1,0,1,7,6.506,21,1,Restricted
775,192.168.216.189,181.123.225.206,26121,1194,DoH,TLS1.2,ja3_12,877.45,569,1170.97,155.15,5.89,0.831,279411,478933,0.583,1,1,0,9,8.033,11,0,Suspicious
776,192.168.156.225,144.46.140.97,37773,853,HTTPS,TLS1.3,ja3_8,383.63,236,849.97,71.01,1.63,0.62,114451,206597,0.554,1,0,1,7,6.474,17,0,Restricted
777,192.168.112.162,183.56.55.250,50383,853,QUIC,TLS1.3,ja3_9,822.12,384,895.39,129.97,10.43,0.768,158461,254887,0.622,1,0,1,3,7.428,16,1,Restricted
778,172.31.26.167,121.231.176.228,25456,1194,DoH,TLS1.3,ja3_17,163.62,247,618.28,154.36,32.41,0.282,110140,137277,0.802,0,0,0,2,4.296,16,0,Allowed
779,10.218.184.6,73.52.254.182,30644,80,QUIC,TLS1.2,ja3_7,301.62,102,485.39,125.53,23.66,0.216,25511,39884,0.64,1,0,0,1,5.092,14,0,Allowed
780,192.168.95.67,213.235.163.225,19922,443,TLS,TLS1.2,ja3_9,163.15,119,479.27,106.24,35.8,0.247,32941,42191,0.781,0,0,0,0,4.671,3,0,Allowed
781,192.168.245.228,223.161.40.145,35147,443,QUIC,TLS1.3,ja3_18,292.65,122,498.97,113.87,19.74,0.395,31963,41682,0.767,0,0,0,0,3.562,4,1,Allowed
782,172.27.31.36,22.213.174.38,49370,443,QUIC,TLS1.2,ja3_3,365.58,226,579.69,113.16,22.08,0.314,52857,175815,0.301,1,0,0,2,4.909,0,0,Allowed
783,192.168.37.132,86.87.160.207,28004,80,QUIC,TLS1.3,ja3_16,893.89,798,1072.55,156.72,6.21,0.982,369580,847701,0.436,1,1,1,14,7.79,18,1,Suspicious
784,172.27.36.199,146.142.189.250,59893,1194,HTTPS,TLS1.3,ja3_8,280.02,111,518.84,107.1,18.81,0.235,45638,69525,0.656,0,0,0,1,3.295,15,1,Allowed
785,192.168.42.135,198.204.115.235,10745,1194,QUIC,TLS1.3,ja3_6,910.42,488,1433.2,110.7,8.53,0.869,521009,578244,0.901,1,1,0,6,7.82,19,0,Suspicious
786,192.168.79.180,207.146.3.57,12969,853,Tor,TLS1.2,ja3_6,726.9,342,1011.82,122.79,16.79,0.538,261207,306771,0.851,1,1,1,5,6.721,7,0,Restricted
787,10.241.41.145,194.63.156.27,38676,853,DoH,TLS1.3,ja3_12,134.09,238,450.83,58.36,13.97,0.469,68180,99377,0.686,1,0,0,0,5.118,5,0,Allowed
788,10.200.45.74,201.221.163.29,44641,1194,QUIC,TLS1.2,ja3_12,549.51,571,1021.38,46.26,14.74,0.7,280765,422594,0.664,1,0,1,4,7.229,14,0,Restricted
789,192.168.193.95,133.252.22.205,61345,443,DoH,TLS1.3,ja3_5,638.89,227,882.55,121.05,16.01,0.653,97851,202332,0.484,1,0,1,6,6.965,14,1,Restricted
790,10.207.187.149,196.237.250.44,43441,1194,DoH,TLS1.3,ja3_19,323.47,126,509.05,183.91,25.3,0.3,25893,79952,0.324,1,0,0,2,3.555,21,0,Allowed
791,10.107.224.248,3.11.217.85,23220,443,Tor,TLS1.3,ja3_2,488.57,238,938.6,156.7,7.29,0.793,106158,210522,0.504,1,1,1,6,6.292,4,0,Restricted
792,10.116.104.223,163.230.198.52,41493,853,DoH,TLS1.3,ja3_3,252.2,239,450.14,114.07,30.02,0.301,63309,113900,0.556,1,0,0,0,4.046,10,0,Allowed
793,10.137.176.120,34.72.92.92,39259,80,HTTPS,TLS1.3,ja3_7,698.11,562,787.96,149.31,8.98,0.703,305303,551227,0.554,1,0,1,5,6.31,0,0,Restricted
794,192.168.51.64,180.186.158.68,45396,443,VPN,TLS1.3,ja3_7,788.71,563,997.43,156.82,7.0,0.795,311892,725850,0.43,1,1,1,3,6.928,15,1,Restricted
795,10.178.246.125,86.6.237.88,60559,1194,DoH,TLS1.2,ja3_14,512.81,273,833.3,111.32,18.23,0.64,113933,219148,0.52,1,0,1,6,6.522,11,1,Restricted
796,10.202.164.51,198.172.232.26,23628,1194,QUIC,TLS1.3,ja3_18,435.35,62,564.96,174.08,24.73,0.242,17964,27552,0.652,1,0,0,0,4.105,2,0,Allowed
797,192.168.6.30,184.210.155.143,49620,9050,DoH,TLS1.3,ja3_6,500.66,533,1036.32,135.74,14.46,0.776,404790,491055,0.824,1,1,1,5,6.986,23,1,Restricted
798,192.168.136.171,144.93.179.20,10170,80,VPN,TLS1.2,ja3_5,576.12,571,848.33,146.72,6.85,0.646,225610,602241,0.375,1,1,1,7,7.624,6,1,Restricted
799,172.22.144.128,212.233.120.114,5356,80,DoH,TLS1.2,ja3_1,297.33,125,520.62,162.36,26.73,0.207,36740,88387,0.416,1,0,0,0,4.021,13,1,Allowed
800,192.168.70.123,143.183.74.58,47570,80,HTTPS,TLS1.2,ja3_6,281.57,86,608.67,77.71,20.66,0.228,30815,52170,0.591,1,0,0,1,3.997,12,1,Allowed
801,10.204.210.148,79.79.237.240,54946,1194,VPN,TLS1.3,ja3_16,929.51,455,859.06,125.89,12.92,0.771,224716,360711,0.623,1,0,1,3,7.121,17,1,Restricted
802,192.168.235.29,150.182.54.18,11118,1194,QUIC,TLS1.3,ja3_4,129.93,142,551.69,116.61,18.21,0.295,62421,90037,0.693,0,0,0,2,3.663,20,1,Allowed
803,10.38.102.245,171.210.136.228,60451,853,TLS,TLS1.2,ja3_9,265.68,72,527.04,153.77,31.9,0.28,19645,25392,0.774,1,0,0,2,4.041,15,0,Allowed
804,10.174.152.40,108.10.192.1,39104,9050,VPN,TLS1.3,ja3_9,432.0,516,821.94,73.77,16.36,0.543,236058,343406,0.687,1,1,1,4,6.904,20,1,Restricted
805,192.168.78.20,91.90.204.42,25482,80,Tor,TLS1.2,ja3_9,699.76,1015,950.29,84.13,2.74,0.858,740842,616656,1.201,1,1,0,11,8.703,5,0,Suspicious
806,10.28.69.47,217.132.250.87,58585,853,QUIC,TLS1.2,ja3_2,304.15,160,639.33,72.42,26.39,0.34,67620,66392,1.018,1,0,0,1,4.029,8,1,Allowed
807,172.24.66.174,158.152.154.44,4216,1194,QUIC,TLS1.2,ja3_17,309.46,133,514.18,95.73,45.49,0.31,41188,85733,0.48,1,0,0,0,4.193,6,0,Allowed
808,10.192.218.117,221.129.181.140,36656,1194,QUIC,TLS1.3,ja3_9,771.09,532,932.1,169.32,16.01,0.856,242832,336575,0.721,1,0,1,7,6.219,21,1,Restricted
809,10.20.10.69,120.187.91.47,54980,853,TLS,TLS1.2,ja3_17,199.67,152,559.47,100.57,29.92,0.332,65760,114862,0.573,1,0,0,2,3.963,9,1,Allowed
810,172.28.60.41,15.181.194.53,23326,853,TLS,TLS1.2,ja3_5,615.97,294,909.51,102.54,15.39,0.689,197743,224225,0.882,1,1,1,6,6.73,16,0,Restricted
811,172.19.196.166,203.99.146.206,28375,9050,TLS,TLS1.2,ja3_5,909.43,995,1111.02,122.7,15.64,0.689,602946,1133311,0.532,1,1,0,6,7.957,0,1,Suspicious
812,172.30.161.3,140.195.119.143,10134,9050,VPN,TLS1.3,ja3_6,280.12,100,580.79,128.08,29.58,0.193,42495,55467,0.766,1,0,0,1,4.042,22,1,Allowed
813,172.29.55.204,148.10.150.10,15596,853,Tor,TLS1.2,ja3_8,324.84,126,628.42,80.55,40.39,0.309,50436,101187,0.498,0,0,0,0,3.985,9,0,Allowed
814,10.188.191.156,223.183.67.227,28864,443,TLS,TLS1.2,ja3_16,383.7,219,485.98,176.08,23.25,0.429,46318,139937,0.331,0,0,0,1,3.919,13,0,Allowed
815,192.168.218.134,210.103.152.207,52997,80,VPN,TLS1.2,ja3_16,378.21,212,424.29,99.52,19.41,0.117,67063,110206,0.609,0,0,0,2,3.809,3,1,Allowed
816,192.168.238.242,139.255.81.123,44774,443,TLS,TLS1.2,ja3_20,377.42,217,419.62,133.96,28.34,0.147,48839,111815,0.437,1,0,0,1,4.585,6,0,Allowed
817,10.213.138.36,209.254.1.88,2941,443,HTTPS,TLS1.3,ja3_19,378.72,205,591.09,180.53,18.14,0.331,69095,125970,0.549,1,0,0,0,4.266,11,1,Allowed
818,10.228.127.114,210.87.33.91,34113,80,TLS,TLS1.2,ja3_19,145.71,116,627.35,141.41,34.61,0.181,47848,63040,0.759,0,0,0,0,3.865,0,0,Allowed
819,192.168.165.22,214.28.51.34,12281,80,TLS,TLS1.2,ja3_7,537.9,371,973.19,171.83,17.02,0.78,243816,364687,0.669,1,1,1,6,7.824,16,1,Restricted
820,192.168.168.45,16.139.118.249,29837,443,HTTPS,TLS1.3,ja3_13,198.83,56,719.43,121.97,21.31,0.349,22141,42312,0.523,0,0,0,2,5.137,13,0,Allowed
821,10.98.39.189,155.54.173.156,8419,1194,TLS,TLS1.3,ja3_4,513.52,268,982.86,108.51,7.65,0.719,166423,218449,0.762,1,1,1,3,7.458,16,0,Restricted
822,192.168.220.205,113.137.230.181,47209,1194,VPN,TLS1.2,ja3_3,306.93,81,494.0,84.99,23.66,0.199,29971,40258,0.744,1,0,0,2,4.64,10,1,Allowed
823,10.192.99.209,167.253.91.100,30970,80,Tor,TLS1.3,ja3_15,286.31,89,510.14,163.66,31.98,0.223,20112,57973,0.347,1,0,0,2,3.791,7,1,Allowed
824,10.182.135.55,107.214.26.197,13396,443,DoH,TLS1.3,ja3_6,154.96,48,482.76,62.49,29.12,0.265,9547,21267,0.449,1,0,0,1,3.779,0,1,Allowed
825,172.23.24.183,197.44.84.157,29732,80,Tor,TLS1.2,ja3_4,641.08,318,958.01,113.54,12.37,0.834,157515,269986,0.583,1,1,1,5,7.028,4,1,Restricted
826,192.168.15.142,193.162.217.104,49614,853,TLS,TLS1.3,ja3_7,332.88,119,560.05,138.46,26.58,0.353,40104,64744,0.619,0,0,0,2,3.357,10,0,Allowed
827,10.200.32.119,211.55.38.40,9069,853,DoH,TLS1.3,ja3_9,686.64,351,903.43,93.77,5.28,0.731,220802,389196,0.567,1,1,1,7,7.19,22,1,Restricted
828,10.151.45.134,20.192.134.197,24361,9050,Tor,TLS1.3,ja3_16,790.13,513,978.73,92.87,15.72,0.64,348171,552306,0.63,1,1,1,7,6.559,16,1,Restricted
829,172.19.126.225,65.240.118.203,8104,443,QUIC,TLS1.3,ja3_16,317.53,143,577.74,89.9,27.43,0.291,50006,107209,0.466,1,0,0,1,3.978,7,0,Allowed
830,10.85.115.33,144.247.60.216,55439,443,DoH,TLS1.2,ja3_6,248.93,81,511.31,157.14,23.52,0.287,19686,36476,0.54,0,0,0,1,4.502,12,1,Allowed
831,192.168.157.251,181.253.30.18,50842,443,Tor,TLS1.3,ja3_15,381.6,83,526.8,190.76,8.11,0.372,34734,59037,0.588,0,0,0,2,3.681,6,1,Allowed
832,192.168.223.28,196.187.161.8,34106,1194,VPN,TLS1.3,ja3_18,725.38,545,1108.77,176.7,10.29,0.677,413281,822109,0.503,1,1,1,7,7.345,17,0,Restricted
833,172.18.213.31,78.169.102.65,29231,443,DoH,TLS1.3,ja3_11,878.19,703,1221.99,170.35,5.47,0.711,509001,939711,0.542,1,1,0,5,7.878,12,1,Suspicious
834,192.168.197.188,59.139.6.105,12615,80,Tor,TLS1.3,ja3_6,158.38,144,446.72,81.96,22.56,0.301,27351,81523,0.336,0,0,0,1,4.482,15,1,Allowed
835,192.168.103.98,192.76.12.195,32969,443,VPN,TLS1.3,ja3_18,385.75,86,501.88,74.44,28.26,0.39,27708,48668,0.569,1,0,0,0,4.436,21,1,Allowed
836,172.26.175.239,162.82.36.16,34230,443,DoH,TLS1.3,ja3_16,279.44,104,614.69,129.71,23.83,0.401,28948,51955,0.557,0,0,0,0,4.523,18,1,Allowed
837,10.154.237.251,202.222.36.218,51255,1194,QUIC,TLS1.2,ja3_1,575.51,506,853.93,95.68,11.76,0.759,334374,262213,1.275,1,1,1,6,7.527,18,0,Restricted
838,192.168.237.70,219.245.119.69,23887,80,TLS,TLS1.3,ja3_13,241.75,40,518.36,83.21,22.52,0.263,15046,27435,0.548,1,0,0,2,5.193,3,1,Allowed
839,192.168.210.160,37.53.144.107,28020,1194,TLS,TLS1.2,ja3_8,88.84,182,584.94,125.95,27.41,0.32,61445,114915,0.535,1,0,0,2,3.992,7,1,Allowed
840,192.168.53.103,221.29.137.243,57970,1194,TLS,TLS1.3,ja3_6,488.88,209,975.45,97.34,11.84,0.7,158364,132811,1.192,1,0,1,5,6.675,0,1,Restricted
841,172.16.107.58,166.9.125.65,38251,80,DoH,TLS1.3,ja3_1,361.69,211,524.01,96.44,24.6,0.335,48340,118461,0.408,1,0,0,2,3.197,22,1,Allowed
842,172.29.231.230,193.166.55.190,25779,80,DoH,TLS1.3,ja3_19,585.33,458,728.23,107.88,12.94,0.79,149766,447713,0.335,1,1,1,6,6.91,3,1,Restricted
843,172.26.236.213,220.22.231.20,23041,9050,VPN,TLS1.3,ja3_6,233.32,153,684.93,107.4,23.02,0.294,71070,121446,0.585,0,0,0,2,4.189,19,1,Allowed
844,172.25.10.224,170.199.117.125,14246,9050,Tor,TLS1.2,ja3_18,320.5,130,544.45,59.66,36.35,0.298,29509,78339,0.377,1,0,0,1,4.631,6,1,Allowed
845,192.168.164.6,196.248.86.161,38610,9050,HTTPS,TLS1.2,ja3_19,339.64,155,484.03,99.12,18.65,0.243,43627,75440,0.578,1,0,0,1,4.761,3,1,Allowed
846,10.50.26.169,28.100.247.80,29014,853,QUIC,TLS1.2,ja3_10,219.38,108,631.73,80.91,33.62,0.216,47988,53211,0.902,1,0,0,1,3.714,16,1,Allowed
847,10.206.103.108,209.148.133.65,14136,9050,DoH,TLS1.3,ja3_20,263.56,49,552.96,128.57,25.73,0.303,19951,30209,0.66,1,0,0,0,4.689,16,1,Allowed
848,192.168.31.38,170.199.72.70,58754,443,Tor,TLS1.2,ja3_19,863.99,476,830.43,199.54,21.32,0.822,228443,448564,0.509,1,0,1,7,7.21,15,0,Restricted
849,10.126.123.59,14.149.248.47,18583,80,VPN,TLS1.3,ja3_19,645.61,226,893.11,59.18,12.07,0.613,108240,131453,0.823,1,1,1,3,7.035,23,0,Restricted
850,172.27.115.198,77.36.251.49,31333,853,HTTPS,TLS1.2,ja3_10,548.52,295,954.64,75.08,9.36,0.804,192438,251845,0.764,1,1,1,5,6.993,13,1,Restricted
851,192.168.141.6,163.6.191.92,42569,853,DoH,TLS1.3,ja3_10,197.26,130,476.76,94.1,25.76,0.26,46724,67741,0.69,0,0,0,2,4.789,20,0,Allowed
852,172.19.8.56,62.69.226.47,27622,853,TLS,TLS1.2,ja3_7,383.04,82,447.74,146.75,23.28,0.251,22471,26075,0.862,0,0,0,2,3.645,0,0,Allowed
853,172.20.86.140,217.147.68.81,31443,9050,VPN,TLS1.3,ja3_14,706.46,288,1040.21,189.03,8.69,0.733,176407,271518,0.65,1,1,1,5,6.518,20,0,Restricted
854,172.17.98.21,160.51.84.174,9965,443,QUIC,TLS1.3,ja3_18,367.67,40,598.55,108.02,16.31,0.272,12407,27875,0.445,1,0,0,1,4.583,5,0,Allowed
855,192.168.221.109,206.255.245.113,52288,443,TLS,TLS1.2,ja3_11,1130.9,1063,1492.22,122.73,9.21,0.895,666239,1039799,0.641,1,1,1,14,7.413,19,1,Suspicious
856,10.198.61.249,195.106.134.14,59794,1194,Tor,TLS1.2,ja3_13,1046.92,509,1181.57,82.95,9.6,0.9,462522,388142,1.192,1,1,1,11,7.105,23,0,Suspicious
857,172.23.43.136,198.172.203.206,35231,80,VPN,TLS1.3,ja3_16,483.1,220,509.62,58.29,25.77,0.313,70859,131822,0.538,0,0,0,0,4.301,2,0,Allowed
858,192.168.56.139,221.247.165.161,22604,80,Tor,TLS1.3,ja3_8,659.31,410,924.83,82.02,8.99,0.797,255860,316693,0.808,1,1,1,3,6.687,13,0,Restricted
859,10.254.94.70,180.126.208.80,15055,1194,DoH,TLS1.3,ja3_9,279.03,126,406.47,115.82,28.24,0.274,30901,37177,0.831,0,0,0,1,3.615,18,0,Allowed
860,172.17.61.63,193.0.230.69,46874,443,QUIC,TLS1.3,ja3_16,399.7,133,642.96,142.83,29.69,0.293,52253,86708,0.603,1,0,0,0,3.706,21,0,Allowed
861,10.155.159.248,11.208.106.199,24813,9050,Tor,TLS1.3,ja3_10,768.67,1067,1113.68,152.98,10.36,0.708,740879,769549,0.963,1,1,0,13,8.551,0,0,Suspicious
862,172.31.168.24,193.30.75.55,46288,853,QUIC,TLS1.3,ja3_10,709.92,703,1151.57,83.25,7.45,0.958,377131,582019,0.648,1,1,0,10,7.189,20,1,Suspicious
