user,pc,Rapid_file_access,Out_of_Working_Hours
3253,7301,1,BENIGN
279,8572,0,BENIGN
2925,2024,0,BENIGN
581,3975,0,BENIGN
4959,9698,0,BENIGN
254,5856,0,BENIGN
4277,7724,0,BENIGN
4777,3567,0,BENIGN
825,5587,0,ANOMALY
3833,5922,0,BENIGN
700,6046,0,BENIGN
1381,3894,0,ANOMALY
3897,8203,0,BENIGN
1674,8478,0,BENIGN
2728,6274,0,BENIGN
3157,4613,0,ANOMALY
3389,1038,0,BENIGN
4308,4084,1,BENIGN
384,7265,0,BENIGN
342,7598,0,BENIGN
1988,3415,0,BENIGN
4060,1758,0,BENIGN
4940,5342,0,BENIGN
3110,8066,1,BENIGN
4083,4116,0,BENIGN
4516,1764,1,BENIGN
2799,5029,0,BENIGN
3241,7445,0,BENIGN
1989,8443,0,BENIGN
3415,2317,0,BENIGN
1850,1700,0,BENIGN
306,8527,0,BENIGN
3614,5383,0,BENIGN
2750,2593,0,BENIGN
4965,5145,0,BENIGN
1136,7707,0,BENIGN
206,7997,0,BENIGN
4592,8026,0,BENIGN
3451,3612,1,BENIGN
3812,8399,0,BENIGN
3623,2908,1,BENIGN
3600,7954,0,BENIGN
2552,2790,0,BENIGN
4309,9168,0,BENIGN
310,3928,0,BENIGN
2709,8681,0,BENIGN
1992,6251,0,BENIGN
272,5127,0,BENIGN
3643,5963,0,BENIGN
4087,6311,0,BENIGN
1823,9792,0,ANOMALY
3274,3025,0,BENIGN
4539,8815,0,BENIGN
4350,1987,0,ANOMALY
521,6310,0,BENIGN
977,2965,0,BENIGN
3723,8316,0,BENIGN
3552,1868,0,BENIGN
4106,3063,0,BENIGN
2774,2129,0,ANOMALY
2553,5378,0,ANOMALY
2833,6154,0,BENIGN
3908,7256,0,BENIGN
153,7451,0,BENIGN
2965,2934,0,BENIGN
2917,2076,0,BENIGN
2801,6200,0,BENIGN
1753,2639,0,BENIGN
2611,7385,0,BENIGN
3876,9222,0,BENIGN
1105,8996,1,BENIGN
2537,1703,0,BENIGN
4991,6480,0,BENIGN
4200,9424,0,BENIGN
3855,8777,0,BENIGN
3495,6362,0,BENIGN
1915,1950,0,BENIGN
3073,9250,0,BENIGN
1007,3818,0,BENIGN
407,4600,0,BENIGN
167,9493,0,BENIGN
509,8845,0,BENIGN
1662,3944,0,BENIGN
3665,7255,0,BENIGN
3490,8580,0,BENIGN
4859,9508,0,BENIGN
681,6264,0,BENIGN
2525,8518,0,BENIGN
2121,9122,0,BENIGN
4678,2178,0,ANOMALY
4358,4855,0,BENIGN
1364,9523,0,BENIGN
1332,7037,0,BENIGN
2293,1527,0,BENIGN
1539,3059,0,BENIGN
3409,1211,0,BENIGN
561,2714,0,BENIGN
1100,3688,0,BENIGN
1904,4266,0,BENIGN
175,6149,0,BENIGN
2157,2332,0,BENIGN
2231,7820,0,BENIGN
4288,6891,0,BENIGN
4161,5686,0,BENIGN
3921,5091,0,BENIGN
1498,1443,0,ANOMALY
3855,1926,0,BENIGN
3172,7246,0,BENIGN
1568,1622,0,BENIGN
1152,4037,0,BENIGN
369,1233,0,BENIGN
4947,3691,0,BENIGN
43,8402,0,BENIGN
1908,1386,0,BENIGN
3491,2634,0,BENIGN
2536,9110,0,BENIGN
4174,5133,0,BENIGN
2874,6581,0,BENIGN
1825,2967,0,BENIGN
1294,6568,0,BENIGN
4770,8284,0,BENIGN
4797,9432,1,ANOMALY
4855,6145,0,ANOMALY
3387,6767,0,BENIGN
2973,9753,1,BENIGN
3923,2999,0,BENIGN
4998,5901,0,ANOMALY
993,3779,1,BENIGN
2387,7192,0,BENIGN
2241,2677,0,BENIGN
1477,5177,0,BENIGN
3408,8211,0,BENIGN
390,8873,0,BENIGN
1000,4841,0,BENIGN
4621,8098,0,BENIGN
1856,7416,0,BENIGN
659,5885,0,BENIGN
2764,1594,0,BENIGN
3664,3612,1,BENIGN
4987,7359,1,BENIGN
1482,2496,0,BENIGN
3732,4555,0,BENIGN
452,5861,0,BENIGN
2476,5766,0,BENIGN
3223,4358,0,BENIGN
1538,1914,0,BENIGN
3094,2844,0,BENIGN
883,2995,0,ANOMALY
4409,8625,1,ANOMALY
4069,1094,0,BENIGN
4936,9684,0,BENIGN
2567,4069,0,BENIGN
3278,1149,0,BENIGN
375,2046,0,BENIGN
4547,3803,0,BENIGN
3698,6334,0,BENIGN
3063,9590,0,BENIGN
4691,5476,0,BENIGN
3251,8276,1,BENIGN
4596,1551,0,BENIGN
4560,9486,0,BENIGN
113,2143,0,BENIGN
3198,1455,0,BENIGN
2379,9360,0,ANOMALY
1925,2946,0,ANOMALY
140,7115,0,BENIGN
1425,8310,0,ANOMALY
2950,7180,0,BENIGN
3169,6817,0,BENIGN
517,6380,0,BENIGN
2617,7374,0,BENIGN
888,9445,0,BENIGN
3105,9070,0,BENIGN
50,2320,0,BENIGN
3952,8123,0,BENIGN
3561,7153,0,BENIGN
19,7589,0,BENIGN
4822,4607,0,BENIGN
1474,1400,0,BENIGN
4062,7042,0,BENIGN
2607,1362,0,BENIGN
452,4851,0,ANOMALY
3766,4412,0,BENIGN
2439,1084,0,BENIGN
4311,2824,0,BENIGN
1550,9499,0,BENIGN
3475,9822,0,BENIGN
128,5775,0,ANOMALY
4856,8868,0,ANOMALY
2762,8619,0,BENIGN
4457,8418,0,BENIGN
4665,3371,0,BENIGN
1416,8068,0,BENIGN
202,4300,0,ANOMALY
2370,6821,0,BENIGN
518,8803,0,BENIGN
1342,8464,0,BENIGN
4777,1726,0,BENIGN
1989,8121,0,BENIGN
3546,5312,0,BENIGN
4521,9000,0,BENIGN
3803,5543,0,BENIGN
3276,9014,0,BENIGN
3655,1318,0,BENIGN
2435,4475,0,BENIGN
4874,6153,0,BENIGN
208,5134,1,BENIGN
2634,2602,0,BENIGN
4118,3256,0,ANOMALY
154,8319,0,BENIGN
3367,8532,0,BENIGN
4315,8366,0,BENIGN
4765,3648,0,BENIGN
1519,7903,0,BENIGN
2601,2858,0,BENIGN
2196,2102,0,BENIGN
4499,3481,0,BENIGN
4692,2820,0,BENIGN
3555,4158,0,BENIGN
2415,4684,0,BENIGN
2850,8411,0,ANOMALY
1743,4651,0,ANOMALY
1307,8707,0,BENIGN
3850,9461,0,BENIGN
4169,9107,0,BENIGN
4577,7881,0,BENIGN
4656,7220,0,BENIGN
4841,5830,0,BENIGN
4196,5979,0,BENIGN
2556,8334,0,BENIGN
2306,4775,0,BENIGN
4509,1648,0,BENIGN
1089,1016,0,BENIGN
2643,9308,0,BENIGN
1178,7476,0,BENIGN
4917,6942,0,BENIGN
4758,2545,0,ANOMALY
2995,3693,0,BENIGN
560,8599,0,ANOMALY
2965,5089,0,BENIGN
1272,7259,0,BENIGN
1814,6058,1,ANOMALY
2916,4240,0,BENIGN
610,5942,0,BENIGN
2462,4788,0,BENIGN
4121,7953,1,BENIGN
284,1371,1,BENIGN
2929,8020,0,BENIGN
4397,8120,0,BENIGN
1092,6702,0,ANOMALY
817,9347,1,BENIGN
83,3661,0,BENIGN
1921,8180,0,BENIGN
3492,7651,0,BENIGN
3145,9656,0,BENIGN
2094,5878,0,BENIGN
4714,5315,0,BENIGN
176,7158,0,BENIGN
2705,9308,0,BENIGN
4938,7474,0,ANOMALY
370,2374,0,BENIGN
1819,8393,0,BENIGN
2102,5403,0,BENIGN
4786,4546,0,BENIGN
3491,4977,0,BENIGN
1780,4411,1,BENIGN
1365,9988,0,ANOMALY
4463,4892,0,BENIGN
3343,8324,0,BENIGN
4740,9342,0,BENIGN
3677,4249,0,BENIGN
2427,1111,0,BENIGN
73,1682,0,BENIGN
2963,2161,0,BENIGN
860,8400,0,BENIGN
3857,3379,0,BENIGN
4139,6426,0,BENIGN
2425,9352,0,BENIGN
1065,2425,0,BENIGN
2218,4661,0,BENIGN
4018,9469,0,BENIGN
2260,8040,0,BENIGN
3752,5592,0,BENIGN
2087,8530,0,BENIGN
369,4107,0,BENIGN
2805,1302,0,BENIGN
151,5533,0,BENIGN
1135,3773,0,BENIGN
2785,8199,0,BENIGN
4165,5281,0,BENIGN
2347,5768,0,BENIGN
4898,2000,0,BENIGN
2251,2718,0,BENIGN
61,8169,0,BENIGN
3011,8361,0,BENIGN
3902,4830,0,BENIGN
1338,8154,0,BENIGN
1185,6020,0,BENIGN
4427,3882,0,BENIGN
1552,1998,0,BENIGN
4434,1284,0,BENIGN
1630,9612,0,BENIGN
1328,3160,0,BENIGN
1527,4065,0,BENIGN
1674,2494,0,BENIGN
1362,5623,0,BENIGN
1574,3543,0,ANOMALY
2687,5800,0,ANOMALY
4371,9913,0,BENIGN
2367,2401,0,BENIGN
3758,1445,0,BENIGN
2435,5522,0,BENIGN
1994,4767,0,BENIGN
870,3551,0,BENIGN
1015,6646,0,BENIGN
1912,4888,0,BENIGN
603,5816,0,BENIGN
3822,3731,0,BENIGN
691,8699,0,BENIGN
494,3629,0,BENIGN
490,8687,0,BENIGN
2557,2057,0,BENIGN
4486,7834,0,BENIGN
295,9949,0,BENIGN
4028,2795,0,BENIGN
2844,5849,0,ANOMALY
2913,9215,0,BENIGN
1718,5150,0,BENIGN
2597,7947,0,BENIGN
4745,7470,0,BENIGN
1874,8179,0,BENIGN
4664,4712,0,BENIGN
3259,6458,0,BENIGN
2818,6315,0,BENIGN
445,6381,0,BENIGN
3642,4174,0,BENIGN
4459,7387,0,BENIGN
742,9973,1,BENIGN
2042,7767,1,BENIGN
680,1566,0,BENIGN
2468,5622,0,BENIGN
3698,5132,0,BENIGN
1359,9830,0,BENIGN
63,7995,1,ANOMALY
2560,5167,0,BENIGN
3770,3670,0,BENIGN
4352,9296,0,BENIGN
135,2682,0,BENIGN
3645,9490,0,BENIGN
4971,1770,0,BENIGN
4918,4854,0,BENIGN
2136,4118,1,BENIGN
3279,3132,0,BENIGN
823,8225,0,BENIGN
3075,1990,0,BENIGN
2982,1710,0,ANOMALY
121,5304,0,ANOMALY
1638,6367,0,ANOMALY
925,1038,0,BENIGN
645,2275,0,BENIGN
2033,8069,0,BENIGN
2762,5857,0,BENIGN
2069,2436,0,BENIGN
242,3099,0,ANOMALY
2669,9565,0,BENIGN
803,8693,0,BENIGN
4165,5251,0,ANOMALY
196,5025,0,ANOMALY
2188,7212,0,BENIGN
3516,4234,0,BENIGN
2331,8662,0,BENIGN
2360,8550,0,BENIGN
4842,4123,0,BENIGN
3607,1653,0,BENIGN
277,5158,0,BENIGN
61,9700,0,BENIGN
3391,6543,0,BENIGN
1914,3197,0,BENIGN
3928,4911,0,BENIGN
2592,6235,0,ANOMALY
567,5799,0,BENIGN
3936,9707,1,BENIGN
1572,6360,0,BENIGN
4718,9221,0,BENIGN
1201,1325,0,BENIGN
4410,4766,0,BENIGN
2855,5111,0,BENIGN
2896,9302,0,BENIGN
1237,8015,0,ANOMALY
137,7856,0,BENIGN
1030,1106,0,BENIGN
2157,3426,0,ANOMALY
2595,5378,0,BENIGN
662,5364,0,BENIGN
2473,3531,0,BENIGN
2678,7810,0,BENIGN
2309,6316,0,BENIGN
87,6362,0,BENIGN
2513,5693,0,BENIGN
2943,9990,0,ANOMALY
2774,6268,0,BENIGN
2505,3011,0,BENIGN
3311,1425,0,BENIGN
1701,4044,0,BENIGN
3671,7229,0,BENIGN
2701,2239,0,BENIGN
3630,7566,0,BENIGN
4591,4391,0,BENIGN
1648,5213,0,BENIGN
3319,4997,0,BENIGN
3688,4006,0,BENIGN
597,8025,0,BENIGN
4546,4039,0,BENIGN
485,7558,0,BENIGN
646,9790,0,BENIGN
3090,2184,0,BENIGN
4758,3584,0,BENIGN
4854,9102,0,BENIGN
4385,8116,0,BENIGN
721,5383,0,BENIGN
4734,4936,0,ANOMALY
499,2699,0,BENIGN
4730,5507,0,BENIGN
1674,1135,0,BENIGN
3068,3025,0,BENIGN
115,4535,0,BENIGN
2980,5854,0,BENIGN
4770,6367,0,BENIGN
1737,3890,0,ANOMALY
3612,3757,0,BENIGN
2254,4773,0,BENIGN
2295,9572,1,BENIGN
3631,7652,0,BENIGN
147,2528,0,BENIGN
3983,5571,0,ANOMALY
3454,6049,0,BENIGN
4508,1848,0,BENIGN
2411,5127,0,BENIGN
137,8351,0,BENIGN
3361,6866,0,BENIGN
3006,6869,0,BENIGN
3553,3121,0,BENIGN
19,5681,0,BENIGN
2243,1472,1,BENIGN
449,2787,0,BENIGN
1949,1113,0,BENIGN
946,7473,0,BENIGN
4237,9530,0,BENIGN
1921,3285,0,BENIGN
2978,2196,0,BENIGN
4189,1078,0,BENIGN
4016,5559,0,BENIGN
239,7017,0,BENIGN
205,3652,1,BENIGN
2608,5318,0,BENIGN
4341,6385,0,BENIGN
4928,8054,0,ANOMALY
3389,1827,0,BENIGN
2973,5923,0,BENIGN
4391,4385,0,BENIGN
2688,7056,0,BENIGN
4952,2965,0,BENIGN
4167,3427,0,BENIGN
1349,3841,0,BENIGN
4401,9805,0,BENIGN
817,9754,0,BENIGN
821,7563,0,BENIGN
193,6840,0,BENIGN
1777,8810,0,BENIGN
3646,7064,1,ANOMALY
4625,8144,0,BENIGN
251,5352,0,BENIGN
1789,1184,0,BENIGN
3701,6809,0,BENIGN
2464,5065,0,BENIGN
1168,8181,0,BENIGN
3894,9437,0,BENIGN
1097,8504,0,BENIGN
2680,8426,0,BENIGN
1848,3087,0,BENIGN
3905,1600,0,BENIGN
505,8804,0,BENIGN
1622,6537,0,BENIGN
2473,4033,0,BENIGN
2547,3056,0,BENIGN
1388,9724,0,BENIGN
2995,6084,0,BENIGN
3817,3042,0,BENIGN
718,8960,0,BENIGN
3485,1357,0,BENIGN
4435,1377,0,BENIGN
659,5488,0,BENIGN
4009,5797,0,BENIGN
4525,4307,0,BENIGN
4995,3596,0,BENIGN
4235,1783,0,BENIGN
3765,6924,0,BENIGN
2990,3379,0,BENIGN
4638,8831,0,BENIGN
2105,6267,0,BENIGN
1256,8638,0,BENIGN
2483,3538,0,BENIGN
384,1861,0,BENIGN
2608,2876,0,ANOMALY
194,4526,0,BENIGN
3808,2622,0,BENIGN
3720,6518,0,BENIGN
2582,3657,0,BENIGN
2566,2932,0,BENIGN
2764,9699,0,BENIGN
2799,4478,0,BENIGN
2340,3656,0,BENIGN
3407,1289,1,BENIGN
732,8011,0,BENIGN
2873,6858,0,BENIGN
3121,8323,0,ANOMALY
4781,3829,0,BENIGN
4178,6962,0,ANOMALY
2605,5812,0,BENIGN
2383,8264,0,BENIGN
532,9758,1,BENIGN
4317,2473,0,BENIGN
635,2987,0,BENIGN
1770,8673,0,BENIGN
3805,4260,0,BENIGN
2371,8490,0,BENIGN
3,7739,0,ANOMALY
206,4251,0,BENIGN
4136,6905,0,BENIGN
2622,6300,0,BENIGN
4740,6054,0,BENIGN
2891,2716,0,BENIGN
3194,2310,0,BENIGN
2667,1617,0,BENIGN
3307,5257,0,BENIGN
898,7099,0,BENIGN
1086,1468,0,ANOMALY
1280,6905,0,ANOMALY
671,2139,0,BENIGN
1506,9728,0,BENIGN
3576,1951,0,BENIGN
4815,9012,0,BENIGN
1956,4006,0,BENIGN
250,7075,0,ANOMALY
1893,8890,0,BENIGN
3440,6952,0,BENIGN
1854,8077,0,BENIGN
2855,2971,0,BENIGN
1504,2191,0,BENIGN
3386,4920,0,BENIGN
3572,8765,0,BENIGN
3793,7193,0,BENIGN
3427,4046,0,BENIGN
44,1304,0,BENIGN
3613,7339,1,BENIGN
2619,9043,0,BENIGN
4679,5908,0,BENIGN
3164,3804,0,BENIGN
1289,4936,0,BENIGN
2943,1712,0,BENIGN
220,7848,0,BENIGN
1926,9366,0,BENIGN
2973,4205,0,BENIGN
3514,6185,1,BENIGN
2449,7506,0,BENIGN
3472,2772,0,BENIGN
2775,2074,0,BENIGN
991,6447,0,BENIGN
2947,9783,0,BENIGN
1813,6264,0,BENIGN
4954,8322,0,BENIGN
804,7651,0,ANOMALY
490,3410,0,BENIGN
3557,7441,0,BENIGN
1494,9685,0,BENIGN
3646,9737,0,BENIGN
2892,4956,0,BENIGN
1706,7553,0,BENIGN
3517,7869,0,BENIGN
3341,8531,0,BENIGN
54,4094,0,ANOMALY
2576,3365,0,BENIGN
3592,7668,0,BENIGN
616,6000,0,BENIGN
955,8920,0,BENIGN
2434,4347,1,BENIGN
1630,4675,0,BENIGN
2782,1952,0,BENIGN
650,4300,0,BENIGN
2348,4179,0,BENIGN
4491,4247,0,BENIGN
3279,5415,0,BENIGN
2641,4357,0,BENIGN
3802,7472,0,BENIGN
2562,6996,0,BENIGN
3250,5848,0,BENIGN
371,6475,0,BENIGN
858,2037,0,BENIGN
4887,9262,0,BENIGN
4754,8008,0,BENIGN
384,6931,0,ANOMALY
3878,6642,0,ANOMALY
2553,1105,0,BENIGN
4335,1769,0,BENIGN
4291,3940,0,BENIGN
2726,8899,0,BENIGN
4035,7614,0,BENIGN
3294,6805,1,BENIGN
4252,5355,0,BENIGN
3989,1933,0,BENIGN
923,9766,0,BENIGN
2916,6660,0,BENIGN
2951,6906,0,BENIGN
3047,7050,0,BENIGN
975,9261,0,BENIGN
1231,5474,0,BENIGN
2436,1254,0,BENIGN
1815,8087,0,ANOMALY
2935,5787,1,BENIGN
4934,8862,0,BENIGN
1364,7356,0,BENIGN
3941,4742,1,BENIGN
204,3035,0,BENIGN
161,2967,0,BENIGN
4488,9291,0,BENIGN
769,2852,0,BENIGN
3749,4183,0,BENIGN
2582,7618,0,BENIGN
1094,9303,0,BENIGN
4501,1182,0,BENIGN
608,7740,0,BENIGN
1541,1164,0,ANOMALY
2876,7958,0,BENIGN
3192,3137,0,BENIGN
1838,1454,0,BENIGN
690,3285,0,ANOMALY
3760,8846,0,BENIGN
2950,5822,0,BENIGN
2104,1541,0,ANOMALY
366,7033,0,BENIGN
3576,3665,0,BENIGN
4551,8149,0,BENIGN
4200,6798,1,BENIGN
4173,6785,0,ANOMALY
4326,5614,0,BENIGN
2379,5292,0,BENIGN
1206,7189,0,BENIGN
4989,7673,0,ANOMALY
3840,2688,0,BENIGN
2736,6095,0,BENIGN
3348,8583,0,BENIGN
1676,8824,0,BENIGN
299,2637,0,BENIGN
957,6966,0,ANOMALY
1115,5670,0,BENIGN
2506,6203,0,ANOMALY
1475,6134,0,BENIGN
4461,2890,0,BENIGN
4447,4205,0,BENIGN
3727,9669,0,ANOMALY
3472,3366,0,BENIGN
2829,8559,0,BENIGN
2851,3526,0,BENIGN
2507,8807,0,BENIGN
3771,1366,0,BENIGN
2965,7521,0,BENIGN
4595,7606,0,BENIGN
950,1012,0,BENIGN
4604,9727,0,BENIGN
2851,4239,0,BENIGN
166,3317,0,BENIGN
3487,5042,0,BENIGN
2510,8485,0,BENIGN
920,1375,0,ANOMALY
114,1256,0,BENIGN
3505,1449,0,BENIGN
992,4212,0,BENIGN
3840,7175,0,BENIGN
1259,6943,0,BENIGN
3427,9026,0,ANOMALY
515,8446,0,BENIGN
4805,2308,0,ANOMALY
3197,9339,0,BENIGN
4435,5016,0,BENIGN
2585,4940,0,BENIGN
68,7713,0,BENIGN
1597,5071,0,BENIGN
4479,9107,0,BENIGN
19,6912,0,BENIGN
2731,1442,0,BENIGN
3522,3944,0,BENIGN
573,4936,0,BENIGN
2259,1398,0,BENIGN
2903,3995,0,BENIGN
651,7329,0,BENIGN
2588,3216,0,BENIGN
3263,2707,0,BENIGN
1339,6766,0,BENIGN
4997,6677,0,BENIGN
3635,3568,0,BENIGN
2828,8638,1,BENIGN
2218,1160,0,BENIGN
3540,9067,0,BENIGN
1038,4904,0,BENIGN
4384,4573,0,ANOMALY
3979,2825,0,BENIGN
2962,6582,0,BENIGN
3227,2176,0,BENIGN
1099,5918,0,BENIGN
2325,5880,0,BENIGN
940,4220,0,BENIGN
3717,8820,0,BENIGN
3415,1130,1,BENIGN
1449,7659,0,BENIGN
571,4562,0,BENIGN
2905,2499,0,BENIGN
2506,8430,0,BENIGN
918,8705,0,BENIGN
1875,8626,0,BENIGN
4929,7679,0,BENIGN
1679,3788,0,BENIGN
616,5876,0,BENIGN
4502,4708,0,BENIGN
1750,2769,0,BENIGN
3826,7731,0,BENIGN
4189,4044,0,BENIGN
2478,1375,0,ANOMALY
4750,7347,0,BENIGN
3506,4036,0,BENIGN
3476,9852,0,BENIGN
4530,7218,0,BENIGN
1136,1740,0,BENIGN
4001,9495,0,BENIGN
375,2085,0,BENIGN
207,2210,0,BENIGN
4876,9420,0,BENIGN
1320,4119,0,BENIGN
1142,1267,0,BENIGN
4628,3774,0,BENIGN
2691,5349,0,BENIGN
3256,5965,0,BENIGN
90,9125,0,BENIGN
4109,4459,0,BENIGN
3021,1989,0,BENIGN
1858,1937,0,BENIGN
805,7654,0,BENIGN
945,7989,0,BENIGN
2790,9631,0,BENIGN
3876,8342,0,BENIGN
1611,7023,0,BENIGN
2924,3358,0,BENIGN
3883,4345,0,BENIGN
3222,7360,0,BENIGN
4392,5816,0,BENIGN
4736,4743,0,BENIGN
2388,8159,0,BENIGN
4724,1518,0,BENIGN
942,1268,0,BENIGN
4926,6444,0,ANOMALY
2567,6475,0,BENIGN
976,5185,0,BENIGN
955,6161,0,BENIGN
1263,4865,0,BENIGN
944,9011,0,ANOMALY
2203,3335,0,BENIGN
3328,4674,0,BENIGN
4275,5576,0,BENIGN
2260,1500,0,BENIGN
1829,9083,1,BENIGN
1258,9294,0,BENIGN
465,6543,0,BENIGN
3295,3746,0,BENIGN
1231,4276,0,BENIGN
2655,4085,0,BENIGN
885,6735,0,BENIGN
3806,8796,0,BENIGN
3857,7613,0,BENIGN
3136,2327,0,BENIGN
925,8772,0,BENIGN
4590,4746,0,ANOMALY
1547,6684,0,BENIGN
1095,3562,0,BENIGN
2412,5163,0,ANOMALY
2618,4317,0,ANOMALY
763,3436,0,BENIGN
2324,6769,0,BENIGN
4146,9499,0,ANOMALY
2776,6918,0,ANOMALY
4660,2089,1,BENIGN
4879,5555,0,BENIGN
3156,3394,0,BENIGN
3971,7468,0,BENIGN
2041,5004,0,BENIGN
584,1666,0,BENIGN
4332,6718,0,ANOMALY
2104,6152,0,BENIGN
1943,3234,0,ANOMALY
4456,7335,0,BENIGN
110,2236,0,BENIGN
192,2623,0,BENIGN
904,2374,0,BENIGN
862,8275,0,BENIGN
1084,7359,0,ANOMALY
650,1176,0,BENIGN
4135,7704,0,BENIGN
3612,3928,0,BENIGN
637,9817,0,BENIGN
1037,8617,0,ANOMALY
4132,8614,0,BENIGN
2149,4715,0,BENIGN
3866,5274,0,BENIGN
3158,9586,0,BENIGN
3588,5971,0,BENIGN
3295,9389,0,ANOMALY
4262,1968,0,BENIGN
2431,4155,0,BENIGN
1880,5764,1,BENIGN
3967,3504,0,BENIGN
3714,8643,0,BENIGN
4127,7006,0,BENIGN
4107,8962,0,BENIGN
2012,8943,0,BENIGN
3374,2269,0,BENIGN
2144,2364,0,BENIGN
2501,7716,0,BENIGN
4582,1923,0,BENIGN
1290,1470,0,BENIGN
1448,7597,0,BENIGN
3200,3954,0,BENIGN
1944,2148,0,BENIGN
3184,4086,0,BENIGN
3217,1629,0,BENIGN
3137,8407,0,ANOMALY
3319,1774,0,ANOMALY
2783,9551,0,BENIGN
991,9709,0,BENIGN
4921,2343,0,BENIGN
2154,8398,0,BENIGN
226,8197,0,BENIGN
777,6016,0,BENIGN
2838,8797,0,BENIGN
688,3899,0,BENIGN
530,1934,0,BENIGN
3443,2986,0,BENIGN
2154,5996,0,BENIGN
1295,7542,0,BENIGN
1527,6465,0,BENIGN
4775,7311,0,BENIGN
2897,9568,0,BENIGN
3104,2505,0,BENIGN
2441,6363,0,BENIGN
4136,2010,0,BENIGN
3803,4477,0,BENIGN
845,8741,0,ANOMALY
447,4857,0,BENIGN
3916,4839,0,BENIGN
3110,5268,0,BENIGN
1235,3553,0,BENIGN
227,5389,0,BENIGN
4144,1551,0,BENIGN
2960,6566,0,BENIGN
1831,6758,0,BENIGN
3780,4051,0,BENIGN
187,6322,0,BENIGN
2878,3555,0,BENIGN
2536,2089,0,BENIGN
1933,1458,0,BENIGN
2925,5721,0,BENIGN
849,7304,0,BENIGN
2033,2920,1,BENIGN
1253,8694,0,BENIGN
1882,6668,0,BENIGN
270,7298,0,ANOMALY
1631,7629,0,BENIGN
4406,6146,0,BENIGN
3204,2003,0,BENIGN
1575,4083,0,BENIGN
2893,3589,0,BENIGN
1696,5310,0,BENIGN
3259,3241,0,BENIGN
3263,6766,0,BENIGN
1446,8711,0,BENIGN
220,5980,0,BENIGN
53,1938,0,BENIGN
1758,5301,0,BENIGN
1667,4970,0,BENIGN
2786,4999,0,BENIGN
720,5650,0,BENIGN
406,7627,0,BENIGN
2295,4408,0,BENIGN
72,9962,0,ANOMALY
2054,1248,0,BENIGN
1230,9564,1,BENIGN
1568,6950,1,ANOMALY
3683,3926,0,BENIGN
2954,8975,1,BENIGN
4483,4857,0,ANOMALY
699,5930,0,BENIGN
827,8014,0,ANOMALY
349,9893,0,BENIGN
3909,7966,0,BENIGN
308,7587,0,BENIGN
3417,7496,0,BENIGN
2335,6091,0,BENIGN
4862,9985,0,BENIGN
4821,1677,0,BENIGN
2810,6909,0,BENIGN
3559,2561,0,BENIGN
4479,5053,0,BENIGN
3478,9644,0,BENIGN
4621,4656,0,BENIGN
2687,6234,0,BENIGN
2986,5146,0,BENIGN
276,6488,0,BENIGN
2548,9081,0,BENIGN
2765,1209,0,BENIGN
337,5983,0,BENIGN
1974,8141,0,BENIGN
2980,5945,0,BENIGN
4577,8980,0,ANOMALY
3969,4966,0,BENIGN
911,9818,0,BENIGN
1997,3824,0,BENIGN
3130,2250,0,BENIGN
4205,5758,0,BENIGN
3758,5363,0,BENIGN
328,3163,0,BENIGN
1800,2853,0,BENIGN
315,1753,0,BENIGN
3546,6448,0,BENIGN
1135,2868,0,BENIGN
2747,1181,0,BENIGN
4877,2513,0,BENIGN
1521,4344,0,BENIGN
156,6238,0,BENIGN
1725,8089,1,BENIGN
3344,7401,0,BENIGN
887,3556,0,BENIGN
3074,7098,0,BENIGN
2806,6280,0,BENIGN
722,5244,1,BENIGN
913,3164,0,BENIGN
3358,7601,0,BENIGN
871,3021,0,ANOMALY
4109,3821,0,BENIGN
498,6938,0,BENIGN
1757,7132,0,BENIGN
1118,6969,0,BENIGN
3410,7168,0,BENIGN
2829,1713,0,BENIGN
1648,8203,0,BENIGN
2984,4545,0,BENIGN
143,9414,0,BENIGN
2762,1863,1,BENIGN
3436,5625,0,BENIGN
4661,6307,0,BENIGN
2432,2425,0,ANOMALY
4513,3304,0,BENIGN
1849,1653,0,ANOMALY
2697,9129,0,BENIGN
1718,7734,0,BENIGN
3073,1443,0,BENIGN
1068,8459,0,BENIGN
2787,5669,0,BENIGN
3792,6106,0,BENIGN
1289,5436,0,BENIGN
3872,3857,0,BENIGN
1807,4039,0,BENIGN
1505,9291,0,BENIGN
3309,3737,0,ANOMALY
2952,7956,0,BENIGN
72,6239,0,BENIGN
1691,2607,0,BENIGN
1345,3953,0,BENIGN
3304,6933,0,BENIGN
3114,5682,0,BENIGN
883,7333,0,ANOMALY
4235,8392,0,BENIGN
2663,7609,0,BENIGN
1505,5925,0,BENIGN
2464,8250,0,BENIGN
2554,6783,0,BENIGN
733,7723,1,ANOMALY
1749,1184,0,BENIGN
3925,1521,0,BENIGN
424,2248,0,BENIGN
3479,2002,0,BENIGN
1592,7266,0,BENIGN
4486,7444,0,BENIGN
4710,9585,1,BENIGN
493,2617,0,BENIGN
192,1660,0,BENIGN
499,6524,0,ANOMALY
4918,8616,0,BENIGN
1257,6250,0,BENIGN
1969,8512,1,BENIGN
4323,7905,0,ANOMALY
2187,1319,0,BENIGN
817,9775,0,BENIGN
3221,4600,0,BENIGN
1474,6960,0,BENIGN
1087,6279,0,BENIGN
4200,9773,0,BENIGN
1875,2767,0,BENIGN
871,2798,0,BENIGN
